start	end	type	role
6807	497	ACTED_IN	Wild Bill Wharton
2505	497	ACTED_IN	Warden Hal Moores
12834	497	ACTED_IN	Dean Stanton
5048	497	ACTED_IN	Toot-Toot
12645	497	ACTED_IN	Harry Terwilliger
128201	497	ACTED_IN	Elaine Connelly
1003	101	ACTED_IN	Léon
524	101	ACTED_IN	Mathilda
1004	101	ACTED_IN	Tony
64	101	ACTED_IN	Stansfield
1005	101	ACTED_IN	Malky
1006	101	ACTED_IN	1st Stansfield man
1008	101	ACTED_IN	3 rd Stansfield man
1007	101	ACTED_IN	2nd Stansfield man
1010	101	ACTED_IN	Mathildas Father
13420	101	ACTED_IN	Mathildas Mother
122230	101	ACTED_IN	Mathildas Sister
977543	101	ACTED_IN	Mathildas Brother
138401	101	ACTED_IN	Fatman
1171232	101	ACTED_IN	Tonto (as Lucius Wyatt Cherokee)
1171233	101	ACTED_IN	Bodyguard Chief
185351	101	ACTED_IN	Mickey
64210	101	ACTED_IN	Blond Babe (as Ouin-Ouin)
58533	101	ACTED_IN	Old Lady
2701	101	ACTED_IN	Receptionist
1171234	101	ACTED_IN	Mathildas Taxi driver
94435	101	ACTED_IN	Leons Taxi driver
20914	101	ACTED_IN	1st Policeman
159887	101	ACTED_IN	2nd Policeman
28037	101	ACTED_IN	1st Security man
1171238	101	ACTED_IN	2nd Security man
1171239	101	ACTED_IN	Kids Leader
171224	101	ACTED_IN	Pauly
1171240	101	ACTED_IN	Cigarette Kid
109	120	ACTED_IN	Frodo Baggins
1327	120	ACTED_IN	Gandalf the Grey
110	120	ACTED_IN	Aragorn
882	120	ACTED_IN	Arwen Evenstar
114	120	ACTED_IN	Legolas
655	120	ACTED_IN	Gimli
48	120	ACTED_IN	Boromir
113	120	ACTED_IN	Saruman
1328	120	ACTED_IN	Samwise Sam Gamgee
1329	120	ACTED_IN	Peregrin Pippin Took
1330	120	ACTED_IN	Meriadoc Merry Brandybuck
1331	120	ACTED_IN	Elrond
112	120	ACTED_IN	Galadriel
65	120	ACTED_IN	Bilbo Baggins
1332	120	ACTED_IN	Haldir
1365	120	ACTED_IN	Lurtz
1366	120	ACTED_IN	Sauron
1367	120	ACTED_IN	The Ring (voice)
1333	120	ACTED_IN	Gollum
965278	120	ACTED_IN	Rose Rosie Cotton
109	121	ACTED_IN	Frodo Baggins
1327	121	ACTED_IN	Gandalf the White
110	121	ACTED_IN	Aragorn
882	121	ACTED_IN	Arwen Evenstar
114	121	ACTED_IN	Legolas
655	121	ACTED_IN	Gimli
113	121	ACTED_IN	Saruman
1328	121	ACTED_IN	Sam Gamgee
1329	121	ACTED_IN	Peregrin Pippin Took
1330	121	ACTED_IN	Meriadoc Merry Brandybuck
1331	121	ACTED_IN	Elrond
1332	121	ACTED_IN	Haldir
1369	121	ACTED_IN	Théoden
1333	121	ACTED_IN	Gollum
1370	121	ACTED_IN	Gríma Wormtongue
502	121	ACTED_IN	Éowyn
1371	121	ACTED_IN	Faramir
1372	121	ACTED_IN	Éomer
112	121	ACTED_IN	Galadriel
941439	121	ACTED_IN	Freda
48	121	ACTED_IN	Boromir
109	122	ACTED_IN	Frodo Baggins
1327	122	ACTED_IN	Gandalf the White
110	122	ACTED_IN	Aragorn
882	122	ACTED_IN	Arwen Evenstar
114	122	ACTED_IN	Legolas
655	122	ACTED_IN	Gimli & Treebeard (Voice)
1328	122	ACTED_IN	Sam Gamgee
1329	122	ACTED_IN	Peregrin Pippin Took
1330	122	ACTED_IN	Meriadoc Merry Brandybuck
1331	122	ACTED_IN	Elrond
1369	122	ACTED_IN	Théoden, King of Rohan
1333	122	ACTED_IN	Gollum
502	122	ACTED_IN	Éowyn
1371	122	ACTED_IN	Faramir
1372	122	ACTED_IN	Éomer
1381	122	ACTED_IN	Denethor
65	122	ACTED_IN	Bilbo Baggins
112	122	ACTED_IN	Galadriel
1365	122	ACTED_IN	Gothmog & Witchking of Angmar
1382	122	ACTED_IN	King of the Dead
1383	122	ACTED_IN	Deagol
108	122	ACTED_IN	Mercenary On Boat
965278	122	ACTED_IN	Rosie Cotton
48	122	ACTED_IN	Boromir
2710	19995	DIRECTED
2419	194	DIRECTED
240	600	DIRECTED
488	601	DIRECTED
6046	602	DIRECTED
9340	603	DIRECTED
9339	603	DIRECTED
9340	604	DIRECTED
9339	604	DIRECTED
9339	605	DIRECTED
9340	605	DIRECTED
2226	606	DIRECTED
5174	607	DIRECTED
5174	608	DIRECTED
10051	609	DIRECTED
24	13	DIRECTED
86270	20526	DIRECTED
1	11	DIRECTED
1	1893	DIRECTED
19800	1892	DIRECTED
1	1894	DIRECTED
1749	168	DIRECTED
2380	193	DIRECTED
2388	200	DIRECTED
1749	157	DIRECTED
1744	152	DIRECTED
2523	201	DIRECTED
1788	154	DIRECTED
510	12155	DIRECTED
1704	58	DIRECTED
1704	285	DIRECTED
510	118	DIRECTED
1704	22	DIRECTED
5306	392	DIRECTED
24	5255	DIRECTED
6159	568	DIRECTED
16294	9800	DIRECTED
4027	497	DIRECTED
59	101	DIRECTED
108	120	DIRECTED
108	121	DIRECTED
108	122	DIRECTED
